id,supervisor_id,is_verified_rating,overall_score,score_academic,score_mentoring,score_wellbeing,score_stipend,score_resources,score_ethics,upvotes,downvotes,created_at,first_year_income
6dd7a81b-50a5-4c87-a3dc-f5f7a52368b6,728f1923-8cd9-4d74-8804-e2f50b11c983,False,2.75,4.00,3.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.851009+00:00,
1d95d36b-9dca-404f-a9bf-ea7be61a3fca,f9813196-b3ae-4bf2-ac8e-cd17101b57ce,False,3.50,4.00,4.00,2.00,,4.00,,0,0,2026-03-24 05:43:59.851009+00:00,
ad1edfd7-3557-4e57-a106-7ebeb705f5be,6da50959-71cf-474b-b92f-6fdfe1354a44,False,1.25,2.00,1.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.851010+00:00,
5f273471-60dd-4bd0-8de6-55afb0359e94,5abef0d5-3992-44c8-a6d7-99b06b10420b,False,3.96,3.00,1.00,1.00,,4.00,,0,0,2026-03-24 05:43:59.851010+00:00,
4d23aa78-07c8-43d5-bf50-1a6cb85553fd,e3f8c46e-fd98-4059-9eeb-f456e16e4157,False,3.25,3.00,5.00,2.00,,3.00,,0,0,2026-03-24 05:43:59.851011+00:00,
84e0707d-c49b-4605-8075-5ab19514b9e2,91fc1c20-9155-469d-9b41-3ee86844d165,False,2.50,4.00,2.00,3.00,,1.00,,0,0,2026-03-24 05:43:59.851011+00:00,
c58d5eb0-4500-48fa-9f6b-084eea351902,8e2c4d72-c799-4d99-b9b1-debf6526ab87,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.851012+00:00,
34ed4f2f-12a4-4bdd-8300-80ce4c2dbb1f,bde9469c-b751-4a14-bce6-00418b00405d,False,3.88,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.851012+00:00,
a7933266-d93b-4cd6-acfb-b0d2637a8a22,9ea6a24c-b60c-4142-9cab-01ae04c301ac,False,4.75,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.851013+00:00,
fc2ba40c-787f-4ec5-b96e-706161878222,581e85a2-66b2-4f43-9e5e-164c606d2d1d,False,4.80,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.851013+00:00,
904401fc-d3a2-49fd-81e3-cec8138e0cc0,e63d5e07-ace2-4112-88f6-cbcb88583ef9,False,3.15,5.00,4.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.851014+00:00,
0ebbc3e5-6512-4a50-941c-e244197c07ca,deedebaa-03a7-4435-b9de-ede191581966,False,4.10,5.00,3.00,3.00,,5.00,,0,0,2026-03-24 05:43:59.851014+00:00,
8d6f5b88-16f2-4234-8646-770a73601eac,092fd710-557a-455f-8d47-f53c1684dcf7,False,4.00,4.00,,,,4.00,,0,0,2026-03-24 05:43:59.852133+00:00,
2bbf206e-bc56-4a86-90ee-264d9865c9e0,6147072c-4638-4371-a770-1a662428d4d7,False,2.25,4.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.852478+00:00,
912ac0aa-1305-4674-b703-d68021385555,167d36bc-d025-49e7-9e69-3c5bbccba8d5,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.852480+00:00,
cf53832a-3e9b-40e6-a1cd-ae71531a7452,b0b46bb6-211a-49b6-8e57-bd2836d39424,False,2.67,2.00,,4.00,,2.00,,0,0,2026-03-24 05:43:59.852862+00:00,
b29a3112-78e4-4da4-bf09-86a874cd7b4d,92992439-f414-4bf7-8713-b4acb12d3e1b,False,4.25,3.00,4.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853193+00:00,
8dbc848e-488b-47a6-adca-cc9cb5593d5b,ec2db91d-ba64-469b-b9ed-423fec2a613c,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853195+00:00,
b50dda1f-96aa-4bba-86f2-14bd662fdee7,55aefd48-093b-4bb3-982b-25956ef1bba1,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853195+00:00,
24389c48-2f8a-450d-a057-cf9b18815e37,a299fd94-a600-4573-a96e-354a0d770b38,False,2.13,3.00,1.00,3.00,,4.00,,0,0,2026-03-24 05:43:59.853196+00:00,
bbd4c288-89cb-40d6-89e6-34f182932ff6,a4dd48f8-1417-4046-9ab2-0000f88efef7,False,3.50,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853196+00:00,
a18f8098-e7a1-4e83-a2b4-5db9c906e34f,b1d0f454-6b4a-4b45-8fe9-6643f26321e6,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853197+00:00,
74987f1b-188c-4809-bdfc-691ca181cf08,086cf2ab-d54e-4121-bb41-b57cea669b07,False,2.42,2.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.853197+00:00,
fd7d248d-bb52-47f3-bc89-bf8bdf74b115,0454ca8c-2c21-4b93-ab17-036c3ef4066b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853198+00:00,
118f6ee0-184f-4481-8161-93060d6887aa,05de6fc0-459f-423d-bc3c-5e5791021922,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853198+00:00,
b8f86a10-733b-4b0f-8f70-449160315028,7dd908fe-afc6-4766-aa4f-aee194dcc71a,False,3.22,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853199+00:00,
eca8e5b3-48ad-4b62-8101-4a1373660610,11f65f42-9d4c-4f1a-838c-9e68135be50e,False,2.63,4.00,5.00,5.00,,3.00,,0,0,2026-03-24 05:43:59.853199+00:00,
74a2395f-dfe5-48e3-a4db-0180dd9a8434,ed387d97-b32f-4c91-86ce-759e8dbcb91a,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.853200+00:00,
cbb08a40-ff7f-45c6-96a3-7a8610d22ae8,d59320ae-28d1-49aa-9d56-e91d9a56b3d7,False,2.05,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.853200+00:00,
1b83726c-82c5-4baa-979e-86a14a39771c,6ef173ba-77ca-4c0e-a57a-34da23091c32,False,2.50,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.853201+00:00,
762f24d0-d2e9-4746-b562-18f4ba572626,57ea84d3-4729-4463-b20f-c987f4068629,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853201+00:00,
9ebadba3-1625-4e4c-8398-ceb3456f63a8,46b8c831-42f5-4e89-a74b-59b6c3b75f84,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853202+00:00,
28355d59-6cd5-4eb4-a18a-7eb75fe972c1,d04126fa-89dc-40bf-ae89-4f7ef846a2b3,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.853202+00:00,
a14ce34c-c886-4018-8200-dc966572f9b3,badb54dc-9d4a-4b9c-8df7-3c28e036f32e,False,3.38,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.853203+00:00,
21a9ae35-5a7f-4865-86d9-27e6830026d9,cfc96bcf-7b48-4513-8fa9-5010cb539211,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.853203+00:00,
cb46e7b6-fd5b-4f86-b554-db926b8075d6,ecda44cb-16e2-49cc-a5c2-b99a8aa58ca7,False,3.63,1.00,1.00,1.00,,,,0,0,2026-03-24 05:43:59.854520+00:00,
8b0c5fe4-79b9-4004-81b1-cdf4fdafa716,61e5024c-c2ad-48ba-8512-579e1b38a636,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.854799+00:00,
9f7f8a5f-2944-4799-8177-337154cb0135,62b9ff63-6d2e-44a3-ae0e-9dab3606786c,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.854801+00:00,
fce19958-b38f-493a-86c9-6d147912f5dc,7b5ccd42-d0b2-4214-9bf1-d50107d6a8bb,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.854802+00:00,
e856a70e-551a-43b3-9c7c-7c799134df40,64d8fe81-1d0c-48eb-844a-b69e483278e8,False,4.88,5.00,5.00,,,,,0,0,2026-03-24 05:43:59.855229+00:00,
e35bf613-a7ef-4230-a0e8-66e4fbe02ece,e952a252-d6d4-4007-9207-de74b5e0e171,False,2.00,3.00,2.00,1.00,,2.00,,0,0,2026-03-24 05:43:59.855546+00:00,
9ea8ab92-2158-4443-8be8-349235a0a53f,6001b60a-037c-4207-a1d9-8a9017a164c7,False,2.50,1.00,1.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.855548+00:00,
f913ff5c-8e6b-4068-87c7-57b176d8735e,7057afad-1f3f-45c2-a161-e455deed5c6c,False,4.77,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855549+00:00,
66bf11c5-910f-43fe-b33c-beb5a93a0a6c,6a0efb1b-8c5f-4288-97cd-906d3f03803e,False,1.68,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.855549+00:00,
071965e4-0ff5-4eed-9694-68ae893e11e3,b04e9b98-238b-403e-9e6a-938acee199ed,False,4.63,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.855550+00:00,
2082829a-8f48-4092-b414-20535a12fc74,16c11c74-ff4e-448b-a72f-b37ad97dd07e,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855550+00:00,
d10831b7-0087-428f-b842-9dc4b49c0d6c,bb064e22-629c-4634-ab9a-1c7b94bc87e4,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855551+00:00,
b53033ca-3350-49fa-be8b-9d09ebb68202,1fd12e26-7027-40b0-949e-c7eb40b0762a,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855551+00:00,
6ead4ad2-1328-43a4-abde-2f73bf8dc9cd,4df4a984-abfc-4687-9691-9fd6a0480080,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855552+00:00,
834d76c3-708e-4130-b008-f03943552f7e,a3dc9a4e-9551-4c74-b453-858aede39148,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855552+00:00,
2314a1cf-933e-4a71-a3ed-63af0202bcba,3a692dec-d1b9-4e8a-b85e-918f1e916cc1,False,3.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855553+00:00,
ede69019-3f51-4a2d-b294-8053f555ffa1,f65d8547-0d62-42af-af8b-4b61d6a77cab,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855553+00:00,
95984ec5-0e40-49a1-93e0-e9ec62879c73,5f94b8cf-19eb-40f2-8f36-4af70c0a3243,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855553+00:00,
0aab5057-8828-4302-a6d5-5e2c9d5a4610,ed42e153-975e-4580-9c03-1c6a5da54878,False,3.63,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.855554+00:00,
cbab2888-c43a-4bd5-a832-8e0f02e7202a,8383ed87-48a9-430a-b902-81e3cf96b94c,False,3.00,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.855554+00:00,
90190ba5-e6dc-40a3-8f8c-5e787f400fd5,f6cb97b3-626d-405f-a50e-8999e1c6cccc,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855555+00:00,
b20b9012-c612-4b24-817e-273558aeb585,448863a8-445b-4a86-b19b-18cf71784706,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.855556+00:00,
28ddc0aa-43b9-4133-ab3e-96e2f8c16e18,459bbee4-4f96-4b04-af9d-789132b72e77,False,4.50,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.855556+00:00,
6f3237c6-d917-471c-bcd6-322a766c3c4a,f6bc1062-46d9-4631-b61e-436a96ece4d0,False,2.00,3.00,1.00,,,,,0,0,2026-03-24 05:43:59.856800+00:00,
db932ad4-4a31-4fc7-b9b4-ae75b5212018,7b2cdb52-994a-45ce-8df0-565fb7738026,False,3.63,5.00,3.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.857090+00:00,
0e153f8d-9514-4d08-9457-6d5ee862f735,10a54396-60a9-457d-bfb5-9390944b00f2,False,3.70,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857092+00:00,
545c39c3-a752-4b71-9e7b-c00760234dd0,b7fdcadf-32ab-43ea-aa5a-86a4d6d92d09,False,1.25,3.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.857092+00:00,
5fcdc479-e429-4e31-92ff-cc0ed70252c2,3971cca9-9285-4944-84f1-14c04a4855f5,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857093+00:00,
0f7f695c-b86c-4160-8ef5-0130a26408b8,d4fef372-25df-4823-bed9-670cea05c45a,False,4.50,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857093+00:00,
2b0afdce-a8da-453f-9616-55a4845811c8,81259d43-d467-453f-b22e-3f9c25aca711,False,1.00,1.00,1.00,1.00,,,,0,0,2026-03-24 05:43:59.857640+00:00,
343254fa-e05a-4c89-9635-18026b7f1025,e8fb6e54-d8cf-412c-afc4-3b8372193579,False,3.50,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.857918+00:00,
709787df-c9e2-4b20-9f65-a6e1c0a142f0,4d867178-1fe4-49bf-8a82-e01e51193bc3,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857920+00:00,
1df4f2d7-8957-49dc-ade4-bd9e101d7e68,1eed6d3f-104b-49fa-b5bd-af82bbcea407,False,4.13,5.00,3.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.857920+00:00,
66bf2a92-acf8-4e85-bf3b-d4c260171c9f,6eac2c9c-a588-4bf0-a1a7-f5ac20b96701,False,3.91,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857921+00:00,
41c5be2a-605e-499a-bc34-5d48b080296e,0ab11a2f-5841-4172-a1b2-f0b59f9bbf90,False,3.75,2.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.857922+00:00,
0bee2382-f1d3-4968-932a-56ff2e1a6aa2,6d61d2c4-947a-43c8-9e28-ad3d66a5f163,False,3.19,2.00,1.00,3.00,,2.00,,0,0,2026-03-24 05:43:59.857922+00:00,
d1b7dbff-66a5-4d5e-a4ee-771a74702dee,822b47ed-d8c1-40f0-a455-f79f3295db11,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.857923+00:00,
7d53e0a5-d1b4-49cf-a2a3-b95a76194c79,27a88c49-04cf-4fcd-a4e4-44bf3135e8cb,False,5.00,5.00,5.00,,,,,0,0,2026-03-24 05:43:59.858620+00:00,
c2bcd20f-90fe-4738-849f-6434f1b03ac0,1ba1f038-142d-4724-9bd4-4117423e41fc,False,4.25,2.00,3.00,,,,,0,0,2026-03-24 05:43:59.858622+00:00,
b1fffc6d-4537-4560-9f1f-b06b4ba3447e,d4ee8135-2683-4cbc-9034-754dbf41fc2a,False,4.50,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.859011+00:00,
a077be5c-8f3e-400f-9bea-1434f1cd314a,06d4b4b1-16aa-4e1e-ae6f-5ea37494872a,False,2.61,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859013+00:00,
83437094-2b54-4fb4-ac76-d1428beb59ae,ab8379d4-8960-4c8c-9874-0246c33a5543,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859013+00:00,
3c9c2b0c-cca2-42fe-9401-65b5c17d493d,fa007ee1-e78f-49b0-aba3-1fec6004130b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859014+00:00,
eb458a91-4d05-4ce7-87df-40b604095133,1769086b-d972-4b56-9c0c-ac031f95f6fe,False,3.27,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.859015+00:00,
3949e50a-efdf-44e2-bc51-4881ddeb726d,473928a4-ae7e-4cb8-b6c3-46ba61f0d335,False,2.25,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.859015+00:00,
757356c4-a9b4-48b5-abcb-4d2e8ded8dd2,105f6921-0093-47f1-9c95-165cd14a6f0c,False,4.13,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859016+00:00,
057eaf60-5049-4489-9d3d-c0d686688af6,fc9b0fc4-d0ba-4d12-9b79-423e8830f6b5,False,3.62,5.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.859016+00:00,
e3fc58f1-5afa-4823-ad18-cea68759bda4,3c3c3f59-f52e-4f1d-bdf3-bc2579682a22,False,4.50,5.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.859017+00:00,
f9bb3406-318f-47b8-a0dd-a923c98050ca,523414f0-6117-4004-847a-e2bc74ba0b92,False,3.83,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859017+00:00,
6bb24fe4-7569-43de-a0d3-df23c9d45719,c7ef5e74-5723-41ac-91de-72598e904959,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859018+00:00,
2b0f1164-da94-4b9c-a2ce-4d9e83f28f07,dffa9d36-e1d9-443d-b950-99591952a1b1,False,4.25,5.00,2.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.859018+00:00,
ab29bdaf-5d8f-46a5-8dd1-c05f0b98472f,3a1de2d8-a355-4241-bdbe-6cf40800fefe,False,2.92,3.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.859019+00:00,
6087867b-17df-4e3a-9d2f-7ecf189ecd13,00fe8255-829f-43a2-b63b-0d8f951d025e,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.859019+00:00,
df3997fd-13bc-448f-8a80-bf2acfc25c8f,37591600-90e6-4b79-9121-5ad0c1048695,False,5.00,5.00,5.00,5.00,,,,0,0,2026-03-24 05:43:59.860123+00:00,
f6c6ab9c-a657-4947-b9d3-036438bb46ca,2f856582-8a73-4a94-b16e-3f6596949f0b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.860402+00:00,
d9d14afb-fb73-4760-9f06-f00d67a1a9d4,6f1228fe-b3f2-4760-a7a9-abb0ddc352e8,False,2.17,1.00,4.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.860403+00:00,
290e18d8-5c3b-4572-837d-26da96ed7989,70df174c-2aaf-4ab4-b04b-a5e6433c40dc,False,4.83,4.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.860404+00:00,
a25c0733-5fef-4d4d-9087-4d4b47bb4aac,9723523f-5331-4d01-84b6-04a85cc57e9f,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.860405+00:00,
673189b4-7b14-465a-90ac-af92a0227979,3f1a3b32-e3bb-4e65-8f58-f233cbb3faad,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.860405+00:00,
f3135d94-b1f2-4103-a2ae-f4766506fc87,3136c5e5-9896-4f40-bb85-503cd5c08c97,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.860406+00:00,
8b9f1c93-81f2-4d48-b65b-5364fd108284,1f8bcd11-2e92-47f6-806e-e98270edea95,False,3.75,3.00,4.00,5.00,,3.00,,0,0,2026-03-24 05:43:59.860406+00:00,
7b06e644-abc4-47e1-8887-4b804d57690e,bc2f5b25-098e-4a5b-be11-86afa29f0d05,False,4.25,3.00,4.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.860406+00:00,
13470f1f-9356-4d06-97d8-9e1949efa050,d6f52191-2025-45d3-bffd-d35c90b76eeb,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.860407+00:00,
f10eb69b-1a2c-4f82-b0bc-bcb8976dbcb0,48d712a7-b85c-4b58-b0fd-8f693531bed5,False,2.00,3.00,1.00,3.00,,2.00,,0,0,2026-03-24 05:43:59.860407+00:00,
f788b626-b26b-4e51-977d-c71ec4b39b01,ecf03c08-97a0-466e-a9c7-ecf13fa944ef,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.860408+00:00,
77326a55-4263-4cd3-b3b4-041a757cd321,d39db037-4174-4632-ac54-f7a77200a927,False,4.25,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.860408+00:00,
9a575ee3-ad36-42ab-beeb-098af13e809b,dcf1fc99-d3d3-40cd-92bf-4f082d63f49b,False,3.75,3.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.860409+00:00,
f4b0ee95-02e1-4ea8-8cc1-ee13a589e66b,264cd468-778b-464a-887c-d039b2fb16a9,False,2.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.860409+00:00,
3afc8053-21fa-44c0-8609-446fec3f8cbd,f9c871ab-1ffc-406f-90f6-247068cf1514,False,4.65,4.00,5.00,4.00,,3.00,,0,0,2026-03-24 05:43:59.860410+00:00,
dbce75e1-8da7-4e69-b511-0d0e129adb7d,e0a74b0a-e509-4924-bfad-40689096cc9f,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.860410+00:00,
e832d48c-a40f-4414-9deb-2ec91fefc9cd,b528df91-d7d7-468b-a94d-4768f94b434a,False,2.75,3.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.860411+00:00,
b5b7f744-acff-4635-a961-b2a6265445b9,4b7fd3c6-7b52-4b33-8db2-caea35451ef9,False,3.92,2.00,2.00,2.00,,2.00,,0,0,2026-03-24 05:43:59.865882+00:00,
ec2f435d-aac1-48d3-acba-e756e300152b,88041ad7-7e3e-449e-8cc4-dd8b8cd520c1,False,1.36,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.865884+00:00,
6af57c97-0e03-44d1-843c-8618b7a75c1d,1cbdbb31-6835-4dff-b0f3-affbcb0481c2,False,2.58,3.00,4.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.865885+00:00,
90d97b7d-1864-4d60-b99e-a2c86a1be3c7,a4faffbc-2787-4525-a417-4b5c3eaf3196,False,4.81,4.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.865885+00:00,
b1112857-edd8-4b6d-b659-c31c88144617,6a67d2fe-70ab-4fbf-87bc-4fa37d764ada,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.865886+00:00,
8a17e12d-07f3-4f5b-9b6b-8067644e5e40,d327faee-d291-4128-92d4-f42bfdfe2272,False,4.63,5.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.865886+00:00,
75b49680-337a-419f-90e9-85112b776816,a8d9e6db-874f-4217-b10b-ea62a0ffff03,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.865887+00:00,
ffd7c9c1-0bef-4be4-b501-8c4fb2843b31,c52c552b-77ea-4173-bf38-42269f0f0ed3,False,4.33,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.865887+00:00,
0d35f18f-0429-4862-9d48-3a73f7778275,6ce2b305-2692-433a-a0f7-00d919cece06,False,3.75,4.00,5.00,3.00,,3.00,,0,0,2026-03-24 05:43:59.865888+00:00,
ab9e63be-2619-414e-945d-e8a2fc44376f,a5fa7468-399b-49a3-ab06-1ea6fa38d543,False,4.25,5.00,5.00,4.00,,3.00,,0,0,2026-03-24 05:43:59.865888+00:00,
5494f5c9-94f8-458f-9a09-24af8149e7dd,714df33f-9820-4a70-aefe-da7e2bc17dc7,False,3.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.865888+00:00,
b1d4d923-87d7-4ed9-929f-e5ec35557c51,85771993-2383-4a5f-923e-41a7359cef50,False,4.86,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.865889+00:00,
750dd957-1fc8-4519-a3c2-ff6c2a5aa50e,d5b16ab5-d2e4-4beb-af5a-b6353a9ea6a7,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.865890+00:00,
4a5b340c-2cbf-4a54-b3e6-da7c8481acda,df6f8cfe-dd92-427a-93a1-28e875cbd7a1,False,1.50,2.00,1.00,2.00,,1.00,,0,0,2026-03-24 05:43:59.865890+00:00,
5dace7c3-ef4f-4a5b-9071-110339302dd9,05ca3f16-8d1d-4282-b5ff-af5115d5558f,False,3.33,3.00,3.00,,,4.00,,0,0,2026-03-24 05:43:59.867361+00:00,
23233746-76a9-4406-b103-61a146d5272b,04fbf691-d102-4519-8ca6-8fc8d442aedb,False,4.38,5.00,1.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.867670+00:00,
b4cf52cb-5d63-4c0b-b80f-c9dfe1fb3723,bd9d9da8-2a16-4501-9bf2-9aceea01fb03,False,3.75,3.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.867672+00:00,
c30110f9-8091-40c4-9f59-f992923899a3,8fbc79ca-754d-44af-b4d1-9e0a52c7344d,False,1.50,2.00,,,,1.00,,0,0,2026-03-24 05:43:59.868041+00:00,
4d51fe44-c645-4b98-b9dc-53d2db8f8817,d76907a1-645f-4ea3-af71-256e8c4c0c36,False,1.00,1.00,,,,,,0,0,2026-03-24 05:43:59.868252+00:00,
c71e55c8-2e93-4d67-9a13-7743ccf65c1c,cdaaf399-ba2c-47c4-afc0-1c06dc3b546e,False,3.83,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.868553+00:00,
ecb72ece-f2e0-4c10-8d9b-69a75910653f,8698e4e6-0430-412d-a4bb-8ff0c577e386,False,4.50,5.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:43:59.868555+00:00,
a28ee58d-a337-4fcf-ad50-ab1e7830b004,8b53e7ac-9937-468a-86e9-beb0234badcb,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.868556+00:00,
25142955-13d9-455e-88f2-ca981cd6d6a1,559a7b01-83c4-4f4e-805d-6b8c155aa87e,False,3.00,3.00,3.00,2.00,,4.00,,0,0,2026-03-24 05:43:59.868557+00:00,
79deca44-fe7a-4e6d-97ce-22f5389ec7be,59e081b2-4996-46a6-b81f-ab9b6544ba0d,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:43:59.868557+00:00,
09a03687-9aa6-4123-ae5c-da806ccbe435,12e5dc2b-45b8-4435-bcfe-e812ce0229a4,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:43:59.868558+00:00,
28efc561-7995-45f0-82f0-2ffff20c9d4a,08544f2c-a13f-46c9-aca1-407b232421c0,False,4.75,5.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:43:59.868558+00:00,
80b0b18c-a758-4329-ab4a-f07c0a98d5b5,410bb9a3-addc-4227-9d43-c0c85b4d3eb5,False,2.00,3.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:43:59.868559+00:00,
b8f902c6-635a-4286-b971-a454f674911d,70ddf6dc-3c33-4134-a23f-1c940f61c44b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.868559+00:00,
a084a5c6-c991-48ea-bf6b-44b2d73067a3,a8a556b3-6e5c-4fa4-b9b4-9afb999ceb40,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:43:59.868560+00:00,
